Age,Race,Gender,Num_Prior_Offenses,Months_Since_Last_Offense,Reoffend
29,Hispanic,Female,4,16,1
53,White,Female,4,45,0
25,Asian,Male,7,10,0
41,Black,Female,2,19,0
30,Other,Female,10,42,1
36,Asian,Male,6,14,0
56,Black,Female,7,59,1
59,Black,Male,6,50,0
33,Hispanic,Female,6,54,0
52,White,Female,5,44,0
37,Other,Female,6,12,1
57,Black,Female,1,3,0
35,White,Female,1,59,0
23,Hispanic,Female,8,11,1
25,Hispanic,Male,4,46,0
42,White,Male,1,11,0
44,Black,Male,5,30,0
16,White,Male,8,39,1
36,White,Female,1,10,1
65,Asian,Female,1,48,1
62,Hispanic,Female,7,59,0
58,White,Male,4,38,1
46,White,Male,10,47,1
27,White,Female,8,51,1
64,Hispanic,Female,2,36,1
20,White,Male,4,43,1
58,Black,Female,8,38,1
45,White,Male,10,56,1
40,White,Male,6,55,0
63,White,Male,1,46,0
16,White,Female,5,10,0
51,Hispanic,Male,4,15,1
26,Asian,Female,4,14,1
62,Black,Male,2,32,0
21,White,Male,8,25,1
35,White,Male,3,2,1
52,White,Female,4,53,0
37,White,Male,5,38,0
22,Hispanic,Female,3,47,1
31,White,Male,10,5,1
48,White,Male,5,9,0
41,White,Female,6,25,1
32,Asian,Female,3,50,0
41,White,Female,9,41,1
40,White,Male,3,4,0
42,White,Female,6,31,1
53,Black,Female,1,24,0
17,White,Male,8,45,1
30,Asian,Male,9,15,1
19,Black,Male,4,15,1
24,Hispanic,Male,9,52,0
52,White,Male,6,6,1
30,Black,Female,5,5,1
20,Hispanic,Male,8,38,0
63,Black,Female,3,47,0
44,Asian,Male,7,26,1
43,White,Female,6,8,0
36,Hispanic,Female,7,23,1
30,Black,Female,2,40,1
19,Asian,Male,6,32,1
23,Asian,Male,2,26,0
46,White,Male,2,20,0
19,Other,Female,5,45,0
30,Black,Male,9,22,1
32,Asian,Male,5,24,1
55,Black,Male,8,9,1
46,Black,Male,8,39,0
29,Black,Male,1,46,0
38,White,Female,1,49,0
31,Black,Female,2,59,0
56,White,Female,2,39,0
64,Asian,Male,6,10,1
65,Hispanic,Male,8,10,0
24,Hispanic,Male,5,34,0
44,White,Female,9,16,1
40,Asian,Male,4,22,0
33,White,Female,4,36,0
20,Asian,Female,9,22,0
55,Hispanic,Female,6,58,0
55,Black,Male,7,36,1
20,White,Male,9,4,1
47,Black,Male,10,25,1
53,Hispanic,Female,7,2,1
54,Black,Female,10,53,1
60,Black,Male,10,10,1
40,Black,Female,3,19,0
54,White,Female,8,7,1
37,Black,Male,7,9,0
20,Asian,Female,2,29,1
60,White,Male,9,45,1
45,White,Female,7,23,1
32,Hispanic,Female,10,4,1
56,White,Female,4,12,0
64,White,Female,6,6,1
36,White,Male,10,41,1
28,White,Female,7,53,0
58,Black,Male,8,42,1
59,Black,Female,7,44,1
24,Black,Female,2,39,0
33,Black,Female,7,43,0
42,White,Male,6,20,0
51,Black,Male,8,38,1
43,White,Male,7,10,1
16,White,Female,7,37,0
55,White,Female,7,55,0
21,White,Male,3,5,1
36,White,Female,10,36,0
37,Black,Female,5,5,0
28,Asian,Male,8,15,1
55,White,Male,5,56,0
51,Black,Male,1,29,0
23,White,Male,3,53,0
21,White,Male,3,51,0
50,White,Female,9,15,1
34,Black,Female,1,8,0
16,White,Female,4,55,1
39,White,Male,6,11,1
32,White,Female,8,36,1
55,Other,Male,1,22,0
40,Black,Male,10,60,0
37,Black,Male,10,2,1
50,Hispanic,Male,5,60,0
44,Black,Female,4,15,1
49,Black,Female,5,30,0
49,White,Male,1,8,0
53,White,Male,4,33,0
49,White,Male,8,44,0
54,White,Female,1,27,0
64,Black,Male,2,30,0
58,White,Female,8,40,1
39,Black,Female,8,36,0
28,White,Male,6,5,1
44,White,Female,8,35,1
52,Asian,Female,4,41,0
16,White,Female,8,44,1
48,Black,Male,9,17,1
25,Black,Female,5,45,0
43,Hispanic,Female,4,26,1
28,White,Male,3,22,0
50,White,Female,2,14,1
26,Black,Male,9,15,1
38,Black,Female,1,6,1
41,White,Male,8,25,1
64,White,Male,1,11,0
25,White,Male,2,35,1
56,White,Female,3,5,1
44,Hispanic,Female,10,12,1
52,White,Male,9,9,1
57,Asian,Female,10,35,1
44,White,Female,4,29,1
19,Other,Male,4,55,1
62,Hispanic,Female,1,48,0
28,Black,Female,2,57,0
45,White,Male,2,33,0
40,Black,Female,3,42,0
32,Asian,Male,1,30,0
18,White,Female,7,35,0
36,White,Male,1,50,0
23,White,Male,7,52,1
30,Black,Female,6,49,0
44,White,Male,2,25,0
56,Black,Male,6,7,1
35,Asian,Male,3,38,0
37,Black,Male,9,37,0
61,Asian,Female,7,22,1
63,Asian,Female,8,31,1
44,Hispanic,Male,5,44,0
39,Black,Male,6,23,0
53,Asian,Female,6,57,0
46,Other,Male,5,4,0
33,Asian,Female,1,42,0
16,Other,Female,8,53,1
34,Hispanic,Female,1,53,0
64,White,Male,5,51,0
58,White,Male,8,36,1
50,White,Male,7,20,1
46,White,Female,10,1,1
33,White,Male,3,35,0
61,Black,Male,6,17,0
62,Hispanic,Male,2,38,0
28,Hispanic,Female,7,59,1
60,Black,Female,6,2,1
21,Other,Male,6,23,1
47,White,Male,2,35,0
49,White,Female,1,26,0
59,Hispanic,Male,8,5,1
22,Hispanic,Male,5,43,1
30,White,Female,10,57,1
19,Asian,Male,10,18,1
17,White,Female,7,58,1
35,Hispanic,Female,8,60,0
61,White,Male,1,1,0
50,White,Female,2,25,0
48,Other,Female,6,5,1
34,White,Female,1,49,1
45,White,Female,9,31,1
53,Other,Female,5,16,0
58,Black,Female,6,26,0
38,White,Male,10,22,1
29,Black,Female,6,28,0
30,White,Female,6,12,0
43,White,Female,9,25,1
42,White,Female,5,28,0
63,Hispanic,Female,4,18,0
46,Hispanic,Female,8,18,1
42,Hispanic,Male,1,9,0
23,Hispanic,Female,8,25,1
19,Black,Female,9,52,1
45,Asian,Male,2,3,0
60,Black,Male,8,59,0
24,White,Male,3,10,0
47,White,Male,1,48,0
64,Asian,Male,3,19,0
58,Black,Female,8,10,1
42,Hispanic,Male,5,15,0
65,Other,Male,8,39,1
26,Black,Male,3,27,0
35,White,Male,7,21,1
18,White,Female,3,26,1
43,Black,Female,2,16,0
26,White,Female,10,34,1
32,Black,Male,7,9,1
31,Asian,Male,6,37,1
56,Asian,Male,6,24,0
44,Asian,Female,1,36,0
19,White,Male,7,5,0
49,Other,Female,8,59,0
62,Black,Male,10,20,1
51,White,Female,2,19,0
58,Hispanic,Female,3,3,1
38,White,Male,10,40,0
34,Other,Male,4,60,0
47,White,Male,9,32,1
65,Hispanic,Female,9,57,0
43,Asian,Male,6,49,0
40,White,Male,8,54,0
30,Asian,Female,7,46,1
29,White,Male,9,38,1
26,White,Male,3,30,0
63,White,Female,3,34,0
35,Asian,Male,1,32,0
58,Black,Female,7,47,1
50,White,Male,9,3,1
65,Hispanic,Male,9,57,1
22,White,Female,6,17,1
39,White,Male,10,24,1
47,White,Female,5,42,0
61,Hispanic,Female,6,9,0
17,Black,Male,6,5,0
37,Hispanic,Male,3,38,0
25,Hispanic,Male,10,5,1
55,Asian,Male,6,19,1
49,White,Male,1,34,0
35,White,Male,7,31,1
56,White,Male,7,39,0
49,Black,Female,3,2,1
54,White,Female,1,54,0
45,White,Male,9,3,0
50,Black,Female,2,32,0
54,Black,Male,7,38,1
28,Black,Female,8,48,1
32,Asian,Female,6,56,0
65,Hispanic,Female,9,8,0
34,White,Male,4,46,0
46,Black,Male,1,55,0
18,White,Female,1,49,0
61,Hispanic,Male,7,32,1
25,Hispanic,Female,4,1,0
62,White,Female,5,29,1
56,Other,Female,2,1,0
27,Hispanic,Female,4,38,0
38,Hispanic,Female,2,26,0
64,White,Male,2,9,1
26,White,Male,2,40,0
20,Black,Female,3,48,0
44,White,Male,3,50,0
47,White,Female,10,57,1
33,White,Male,9,23,1
28,White,Female,5,5,1
37,Hispanic,Female,3,7,0
20,White,Female,7,32,0
23,White,Female,5,59,0
44,Black,Male,7,39,0
63,Asian,Female,7,43,1
26,Asian,Female,1,29,0
16,Asian,Female,10,39,1
55,White,Female,6,15,0
17,Other,Male,1,18,0
39,Asian,Male,8,19,1
36,White,Male,4,7,1
29,Asian,Female,6,29,1
31,Asian,Female,5,19,0
16,Asian,Female,5,7,1
33,White,Male,8,44,1
50,White,Female,6,7,1
65,Black,Female,3,25,0
47,White,Female,10,60,0
44,Hispanic,Female,8,38,1
56,White,Male,7,50,1
43,White,Female,6,43,0
35,Hispanic,Male,1,24,0
42,Hispanic,Female,9,29,1
61,White,Female,9,42,1
46,White,Male,6,34,0
17,Asian,Female,10,3,1
46,Black,Male,5,58,0
61,White,Male,8,15,1
38,Asian,Female,9,5,1
54,Black,Female,2,30,0
52,White,Female,4,40,0
21,Asian,Male,6,9,1
16,Hispanic,Male,10,50,0
65,Hispanic,Male,8,33,1
55,Asian,Male,5,13,1
20,Black,Female,6,48,0
21,Other,Female,2,53,1
53,White,Female,1,3,0
49,Black,Female,7,52,1
28,Black,Male,5,9,0
58,White,Male,9,35,1
50,White,Male,6,4,0
59,Black,Male,2,20,0
57,White,Male,9,45,1
27,Black,Female,9,2,1
21,White,Female,4,24,0
52,Hispanic,Male,6,32,0
32,White,Female,10,45,0
56,Asian,Male,5,33,0
60,Black,Female,4,4,0
34,White,Male,9,26,1
39,White,Female,6,1,1
33,Hispanic,Male,4,35,0
23,White,Male,4,41,0
47,Asian,Female,10,46,1
20,White,Female,8,40,1
19,Black,Male,2,32,0
22,Black,Male,7,28,1
59,Black,Male,6,42,0
21,Other,Male,3,55,0
24,White,Female,6,44,0
33,Hispanic,Male,6,8,1
21,White,Female,7,28,0
54,White,Male,2,49,1
53,Hispanic,Female,8,33,0
38,White,Female,7,15,1
17,Black,Female,8,20,1
20,White,Female,3,5,1
35,Asian,Female,4,1,0
33,White,Female,6,16,1
52,Black,Female,2,19,1
40,White,Male,7,19,1
18,Other,Female,2,1,0
38,Hispanic,Male,6,37,1
44,Black,Male,3,31,0
48,Black,Male,2,26,0
17,Other,Female,8,33,1
50,Hispanic,Male,4,55,1
22,Black,Male,2,11,0
53,White,Female,3,34,1
53,White,Male,7,43,1
42,Asian,Female,6,53,0
54,Hispanic,Female,7,48,0
17,Hispanic,Male,8,24,1
34,Other,Male,1,56,0
54,White,Male,6,55,1
60,Hispanic,Female,4,35,0
55,Black,Male,3,52,0
63,Black,Male,6,48,0
52,White,Female,3,58,0
42,Black,Female,10,5,1
37,Black,Male,9,13,1
33,Asian,Female,7,34,1
60,Black,Male,4,9,1
47,White,Male,5,12,0
20,Hispanic,Male,2,51,0
65,White,Male,7,46,0
53,Other,Male,9,54,1
63,White,Female,8,15,1
45,Asian,Female,8,49,0
51,White,Male,5,40,0
51,Asian,Male,4,19,0
50,Black,Female,5,14,1
19,White,Female,8,3,1
64,Black,Female,5,8,1
64,White,Male,10,48,1
39,Asian,Female,1,26,0
17,White,Male,4,40,0
58,Hispanic,Female,7,35,0
24,White,Female,3,31,0
20,White,Male,4,8,1
41,Asian,Male,6,52,0
48,White,Female,2,4,0
44,Black,Female,1,4,0
34,Hispanic,Female,4,41,0
24,Black,Female,7,25,1
44,Other,Male,8,22,1
30,Black,Male,2,9,0
34,Asian,Female,5,38,1
61,White,Female,6,9,0
43,Hispanic,Female,8,25,1
32,Hispanic,Female,3,3,1
16,White,Female,6,26,0
38,Asian,Female,5,51,0
50,White,Female,6,25,1
21,Hispanic,Male,2,25,1
26,Asian,Female,4,39,0
44,White,Female,10,29,1
27,Hispanic,Female,9,50,0
51,Black,Male,7,16,1
54,Black,Female,3,21,0
53,White,Female,8,38,1
61,Other,Male,2,60,0
27,Black,Male,5,3,1
35,Asian,Male,4,29,0
34,Black,Male,9,16,1
46,Black,Male,10,34,1
48,Black,Female,10,29,1
23,White,Female,4,27,1
64,White,Female,9,19,0
33,Other,Female,10,40,1
54,Black,Female,1,8,0
23,White,Male,8,13,1
26,Other,Male,2,6,0
60,Asian,Female,9,55,1
19,Asian,Female,7,46,1
35,White,Female,10,19,1
32,Hispanic,Male,8,49,1
49,White,Female,10,18,1
42,Other,Female,10,22,1
33,White,Female,4,4,0
29,Asian,Female,3,44,1
44,White,Female,10,35,1
55,Asian,Female,10,7,1
34,Hispanic,Male,9,4,1
28,Black,Male,10,41,1
61,Asian,Male,3,52,0
22,White,Female,5,11,1
64,Hispanic,Male,7,1,1
46,White,Male,1,44,0
41,Black,Male,5,1,0
54,White,Male,10,55,1
41,White,Female,4,18,0
26,White,Female,1,39,1
20,White,Male,5,50,0
32,White,Male,6,42,1
36,White,Female,2,44,1
28,Hispanic,Male,4,19,0
51,Black,Male,1,58,0
17,Hispanic,Male,9,51,1
55,Asian,Male,9,37,1
50,White,Male,1,41,0
50,Asian,Male,8,58,1
18,Hispanic,Male,2,18,1
33,White,Female,1,32,0
46,Other,Female,8,48,0
52,White,Male,8,17,1
47,Asian,Female,10,52,0
37,Hispanic,Female,2,55,0
42,Black,Female,2,53,0
52,Black,Female,8,7,1
18,Asian,Male,6,23,1
23,Hispanic,Male,10,14,1
17,Black,Male,9,43,1
56,White,Female,5,55,0
41,White,Male,5,14,1
43,White,Male,5,15,0
40,White,Male,4,12,1
59,White,Female,5,51,0
16,Black,Male,10,13,1
20,Hispanic,Male,2,11,0
16,Black,Male,3,14,0
48,Asian,Male,3,43,0
54,Asian,Male,1,39,0
47,Black,Male,10,3,1
32,White,Male,10,20,1
48,White,Male,5,52,1
51,White,Male,7,4,1
53,Black,Female,5,3,1
25,Asian,Male,3,27,1
22,Other,Female,4,55,0
29,Black,Male,2,41,1
53,White,Male,7,40,1
60,Hispanic,Male,2,26,0
49,White,Female,10,42,1
25,White,Female,6,8,0
50,White,Male,6,29,1
36,Hispanic,Female,4,16,0
42,Black,Female,4,37,0
40,White,Male,5,7,1
34,White,Male,6,7,0
51,Hispanic,Female,7,44,1
23,Hispanic,Female,10,27,1
32,Hispanic,Female,5,34,0
50,White,Male,5,12,1
48,Black,Female,7,53,1
21,White,Female,2,42,0
27,White,Female,8,32,1
55,Hispanic,Male,2,50,0
50,Hispanic,Female,2,22,1
32,Hispanic,Male,1,15,0
17,Hispanic,Male,5,36,0
20,Black,Male,2,26,0
25,White,Female,10,5,1
42,White,Female,2,16,0
19,Asian,Male,7,59,1
65,Asian,Female,1,19,1
21,Hispanic,Male,7,28,1
46,Black,Male,1,56,0
53,Hispanic,Female,7,33,0
24,Hispanic,Female,4,29,1
39,White,Male,4,3,1
29,Hispanic,Male,3,57,0
55,Asian,Female,8,5,1
27,Black,Female,1,1,0
64,Hispanic,Female,2,50,1
31,Asian,Female,3,49,0
25,Black,Female,5,60,0
48,Black,Male,2,46,0
54,Black,Male,9,36,0
55,Black,Male,8,31,1
64,White,Female,3,43,0
21,Black,Male,10,23,1
31,Asian,Female,6,48,1
47,White,Female,5,6,1
19,White,Male,2,33,0
62,Hispanic,Male,4,14,0
39,White,Male,7,4,1
48,White,Male,7,10,0
43,White,Male,10,26,1
48,White,Male,2,14,0
50,White,Male,7,56,0
63,Hispanic,Female,9,17,1
44,Black,Female,9,11,1
58,Hispanic,Female,10,14,1
31,White,Female,4,19,0
65,Asian,Female,4,22,0
24,White,Male,9,16,1
53,White,Female,2,21,0
33,White,Male,4,45,0
19,White,Male,10,14,1
39,Asian,Male,8,44,1
38,White,Male,1,5,0
25,Asian,Male,2,23,0
56,White,Female,2,43,1
30,White,Female,7,24,1
36,White,Female,5,56,1
60,White,Male,3,58,0
65,Asian,Male,10,47,1
37,Hispanic,Female,4,35,1
30,White,Female,10,41,1
22,Hispanic,Female,1,7,0
37,White,Male,4,2,0
49,Hispanic,Female,4,27,0
44,White,Male,9,30,1
33,Hispanic,Male,2,29,0
35,Hispanic,Female,10,3,1
41,White,Female,8,16,1
29,Black,Female,3,22,1
35,Asian,Female,3,50,0
60,Black,Male,2,24,1
21,Other,Female,2,1,1
38,White,Female,9,34,1
52,Black,Female,10,40,1
20,Hispanic,Male,8,55,0
44,White,Male,6,52,0
20,Asian,Male,2,49,0
65,White,Female,3,34,0
35,Black,Male,10,42,1
16,White,Male,9,17,1
40,Black,Female,1,37,0
44,White,Female,4,21,1
42,Black,Male,1,33,0
37,White,Male,3,59,1
33,Asian,Female,7,39,1
37,Black,Male,5,5,1
57,Asian,Female,10,27,1
52,Asian,Male,7,8,1
30,Black,Female,5,15,1
28,White,Male,4,6,1
23,Asian,Male,4,32,1
35,White,Female,6,46,0
43,Black,Female,1,16,0
22,Black,Female,3,59,1
60,Other,Female,1,34,0
44,Asian,Male,3,29,0
54,Hispanic,Male,5,3,1
37,Black,Male,6,12,1
16,Black,Male,3,12,0
18,White,Male,4,35,0
45,Black,Female,3,13,1
27,Asian,Female,7,58,0
34,Black,Male,3,20,0
35,Hispanic,Male,9,19,1
63,Black,Female,7,6,1
42,Asian,Female,10,52,0
62,Black,Male,4,51,0
20,Black,Male,10,10,0
52,Black,Female,10,7,1
46,Asian,Female,3,22,0
42,White,Female,4,5,1
56,Hispanic,Female,6,24,1
62,White,Female,9,52,1
32,Black,Male,5,54,0
16,Black,Male,3,23,0
19,White,Female,10,17,1
49,Hispanic,Female,6,51,1
23,White,Male,7,38,1
21,White,Female,4,21,0
54,Black,Male,7,51,1
44,Black,Female,4,55,0
42,Black,Female,3,43,0
38,Other,Male,10,12,1
22,White,Female,8,7,1
52,White,Male,5,4,1
24,White,Male,9,2,0
26,White,Male,8,60,1
57,Black,Female,4,56,1
18,Black,Female,1,42,0
49,Asian,Male,8,20,0
42,Asian,Female,7,28,1
50,White,Male,2,32,0
56,Other,Female,10,32,0
23,White,Female,6,53,0
20,Hispanic,Male,8,26,1
65,Black,Female,5,57,1
21,Hispanic,Female,1,49,0
28,White,Female,8,26,1
24,White,Male,2,36,0
33,White,Female,6,4,0
55,Asian,Male,6,46,0
27,Hispanic,Female,9,14,1
50,White,Male,6,19,1
63,Black,Male,4,34,1
39,White,Female,9,1,0
47,Asian,Male,3,37,0
38,White,Female,1,24,1
43,White,Male,10,12,1
43,Other,Male,10,23,1
36,Asian,Female,2,13,1
19,White,Male,3,8,1
51,Hispanic,Female,4,40,0
19,White,Male,7,11,0
39,White,Female,5,31,1
43,White,Male,9,39,1
39,Black,Female,1,22,0
62,Black,Male,6,19,1
23,Asian,Male,3,54,0
29,Hispanic,Female,5,30,0
57,White,Male,9,59,1
59,White,Female,4,51,0
19,Black,Male,5,55,0
65,Asian,Male,10,24,1
61,Black,Female,6,25,1
36,White,Male,4,4,0
61,Black,Female,1,55,0
57,Black,Female,4,24,0
42,Black,Female,5,49,1
63,Hispanic,Male,8,50,1
24,Hispanic,Male,2,43,0
21,White,Female,6,18,1
26,Asian,Female,7,36,1
50,White,Male,8,35,1
22,Black,Female,7,25,1
42,Black,Male,2,5,0
51,Other,Female,3,48,0
33,Hispanic,Female,3,38,1
34,Asian,Female,6,7,1
16,White,Male,6,27,1
65,White,Female,7,53,0
18,White,Male,2,56,0
33,Black,Female,3,21,0
50,White,Female,5,27,1
32,Other,Male,2,40,0
56,Black,Male,1,49,0
49,White,Female,10,43,1
62,Other,Female,2,7,0
59,Black,Female,9,43,1
53,Asian,Male,4,24,0
42,White,Female,6,24,0
47,Black,Female,7,46,1
22,Asian,Male,9,34,0
34,Other,Male,5,10,0
24,White,Female,4,59,0
47,Black,Female,8,12,0
51,Asian,Male,1,50,0
49,White,Male,1,22,0
54,White,Male,1,45,0
29,White,Female,6,14,1
65,White,Male,7,13,0
17,White,Female,5,32,0
44,Asian,Male,3,1,0
50,White,Female,2,4,0
55,Hispanic,Male,10,55,1
23,White,Male,8,38,1
49,Black,Male,5,53,0
56,Hispanic,Female,5,49,0
43,Asian,Male,5,29,0
22,Hispanic,Female,4,9,0
56,White,Male,10,18,1
40,White,Female,2,1,1
26,White,Female,10,9,1
41,Hispanic,Male,2,9,0
23,White,Female,10,24,1
38,White,Female,3,58,0
31,Hispanic,Female,4,44,0
58,White,Male,6,51,1
35,White,Male,4,30,0
43,White,Female,8,44,1
63,White,Female,3,16,1
38,Asian,Female,8,20,1
57,White,Male,9,44,1
45,White,Male,1,30,0
53,Asian,Male,9,34,1
40,Black,Female,10,23,1
60,Hispanic,Male,10,35,1
48,White,Male,1,7,0
35,White,Female,2,59,1
65,Hispanic,Female,9,25,1
65,White,Male,10,49,1
43,White,Female,1,38,0
61,White,Male,10,52,1
33,Hispanic,Female,9,47,1
25,Hispanic,Female,7,37,0
63,Black,Male,7,7,1
34,White,Female,7,13,1
56,White,Female,1,26,0
31,Other,Female,6,36,0
60,Black,Male,1,21,0
25,Black,Female,1,46,0
42,Black,Male,10,51,0
62,Asian,Male,10,46,1
47,Black,Male,4,49,0
35,Other,Female,6,12,0
19,Asian,Male,1,7,0
59,White,Male,2,44,1
46,Asian,Male,5,56,1
45,White,Male,8,38,1
21,White,Male,4,56,0
18,Black,Male,6,33,0
58,Black,Male,8,59,0
37,Other,Male,1,7,0
56,White,Female,6,19,1
55,White,Female,2,2,0
29,Asian,Female,4,1,1
31,White,Male,8,15,1
50,White,Female,3,16,0
30,White,Female,4,54,1
49,Hispanic,Female,9,48,0
20,Black,Male,6,21,1
23,Other,Female,8,13,1
39,Other,Male,4,16,0
57,Black,Female,4,20,1
63,Asian,Female,9,39,1
21,Black,Female,5,37,0
16,Black,Male,5,37,1
32,Hispanic,Female,9,51,1
60,Hispanic,Male,4,33,0
46,Asian,Female,6,40,1
45,White,Female,8,52,1
42,White,Male,10,25,1
30,Asian,Female,8,60,0
23,White,Female,10,50,1
60,White,Female,7,18,1
23,Black,Male,1,30,1
62,White,Female,9,54,1
65,Black,Male,7,45,1
64,Asian,Male,7,58,0
59,Asian,Female,10,42,1
39,Black,Female,10,55,0
40,Black,Female,3,49,0
36,White,Female,10,37,0
19,White,Male,6,14,1
49,White,Male,2,18,0
21,White,Male,10,11,1
60,Black,Male,6,26,0
51,White,Male,9,15,0
33,Asian,Male,9,34,1
40,White,Male,6,27,0
32,Black,Male,7,16,1
55,Hispanic,Female,6,41,1
36,Black,Male,5,18,1
20,White,Male,10,16,1
17,Hispanic,Male,7,42,0
48,White,Female,8,29,1
58,Other,Female,6,40,1
55,Black,Female,3,5,0
38,Other,Female,8,17,1
36,Asian,Female,5,36,0
39,Black,Male,3,10,0
48,White,Male,10,42,1
47,Asian,Male,2,18,0
61,White,Female,3,12,1
56,White,Female,2,58,0
24,Black,Female,7,52,0
51,White,Female,7,47,0
24,Black,Female,1,11,1
32,Black,Male,3,57,0
30,Hispanic,Female,8,7,0
30,White,Female,1,33,1
47,Asian,Female,5,53,0
32,White,Male,8,22,1
24,White,Female,7,14,0
42,Black,Female,4,45,0
19,White,Male,1,5,0
56,Black,Female,6,41,0
42,White,Male,6,37,0
16,Asian,Female,5,23,1
34,White,Female,10,59,1
46,Asian,Male,8,25,1
16,Black,Female,10,32,1
58,Hispanic,Female,10,8,1
52,White,Male,8,7,1
44,White,Male,5,56,0
19,White,Female,1,52,0
35,White,Female,10,27,1
29,Hispanic,Male,7,27,1
39,Other,Male,10,26,1
25,White,Female,7,43,1
41,White,Male,1,32,0
57,Black,Male,3,10,0
47,Black,Female,2,49,0
34,Asian,Male,10,10,1
19,Black,Female,2,25,0
46,White,Female,5,32,1
55,Black,Male,8,51,0
46,White,Female,5,59,0
43,White,Male,10,43,1
23,White,Female,3,9,1
29,Asian,Male,5,30,0
39,Black,Female,9,11,1
61,Asian,Female,8,48,1
36,Hispanic,Female,2,25,0
35,Black,Female,8,41,0
55,White,Female,4,39,0
54,Black,Female,7,4,1
27,Other,Male,10,44,0
30,Hispanic,Female,2,21,1
20,White,Male,7,47,1
43,Hispanic,Female,1,39,0
58,White,Male,2,44,0
25,Hispanic,Female,5,33,0
20,Asian,Female,4,53,0
29,White,Female,8,47,1
16,Black,Female,3,58,0
32,Black,Female,9,25,1
63,White,Female,7,58,0
23,Asian,Male,9,19,1
54,White,Male,4,6,0
54,Black,Male,9,50,1
62,Asian,Male,3,36,0
38,White,Male,9,5,1
21,Hispanic,Female,4,60,1
33,Hispanic,Male,7,28,1
21,Hispanic,Male,5,54,1
45,Other,Female,4,56,0
42,White,Female,1,23,0
27,White,Female,5,57,0
22,White,Female,8,7,1
37,White,Female,9,41,1
42,White,Male,8,30,1
44,Black,Female,1,58,0
63,White,Male,10,28,0
46,Hispanic,Male,4,27,1
39,Asian,Male,2,24,0
37,White,Male,3,57,0
24,White,Female,7,39,0
53,Black,Male,10,46,1
42,Asian,Female,4,4,1
59,White,Female,6,56,0
50,Asian,Female,8,37,1
64,White,Female,8,12,1
32,Asian,Male,8,9,1
44,White,Male,8,51,0
19,White,Female,2,31,1
64,Asian,Female,2,28,0
56,White,Female,10,52,0
62,Other,Female,6,46,0
36,White,Female,6,42,0
48,White,Male,10,40,1
52,Black,Male,6,24,0
22,Hispanic,Female,9,13,1
37,White,Male,7,33,0
48,White,Male,6,46,1
24,White,Female,1,5,1
42,Black,Female,4,16,0
64,White,Male,6,5,0
51,Hispanic,Male,5,39,1
39,Hispanic,Male,10,59,1
29,Hispanic,Male,10,48,0
36,White,Female,2,7,0
65,White,Female,10,6,1
62,Asian,Female,9,30,1
33,Asian,Female,6,55,0
43,White,Female,8,26,1
65,Asian,Male,4,51,1
28,Hispanic,Male,10,47,1
29,Hispanic,Male,8,35,1
39,Hispanic,Male,5,11,1
39,Black,Male,4,20,0
56,White,Female,5,51,0
50,Asian,Male,2,36,0
42,White,Female,4,16,1
28,Hispanic,Male,9,12,1
59,Asian,Male,6,7,1
36,White,Female,4,35,1
18,White,Male,10,49,1
49,White,Male,6,46,1
59,Other,Male,2,24,0
53,Asian,Male,3,16,0
23,Hispanic,Female,2,6,0
61,White,Male,5,31,0
51,White,Female,10,54,1
43,White,Male,6,34,0
39,White,Female,9,15,1
64,White,Male,4,8,1
61,Black,Female,2,23,0
30,Black,Female,9,12,1
40,Hispanic,Male,5,30,0
46,Black,Female,6,40,0
41,Black,Male,3,12,0
53,White,Female,2,20,0
19,Asian,Male,9,46,1
20,White,Male,9,21,1
24,Black,Female,8,26,1
55,Hispanic,Female,6,33,1
38,Asian,Female,4,25,0
56,Asian,Male,1,44,0
38,Black,Male,10,38,1
44,White,Male,8,23,0
38,White,Female,1,41,0
62,Hispanic,Female,2,5,0
26,Other,Female,2,43,1
50,Black,Female,1,4,0
50,White,Female,10,59,1
34,White,Male,3,20,1
48,White,Female,2,38,0
56,Hispanic,Female,3,15,0
63,White,Female,5,57,0
41,Asian,Female,5,6,1
39,Hispanic,Female,5,12,0
50,Hispanic,Male,7,7,1
40,Hispanic,Male,2,40,0
65,White,Male,8,19,0
44,White,Male,5,32,1
50,Asian,Female,9,42,0
43,White,Female,7,44,0
54,White,Female,4,56,0
18,White,Female,3,47,0
56,Hispanic,Male,7,10,1
26,Other,Male,6,41,1
26,Asian,Female,6,57,1
31,Black,Male,9,50,1
17,White,Female,5,42,0
26,Black,Female,6,47,0
19,Black,Female,6,21,1
39,White,Male,9,25,1
39,Asian,Male,5,35,0
18,Black,Female,2,37,0
64,Hispanic,Female,2,37,0
16,Other,Male,1,24,0
38,White,Male,8,38,1
32,Black,Male,9,35,0
62,Asian,Female,2,49,0
51,White,Female,4,1,0
30,Black,Male,6,38,1
33,Asian,Female,4,3,0
23,White,Female,2,36,1
51,White,Male,8,36,0
36,Black,Female,4,55,0
39,Black,Female,10,37,1
58,Hispanic,Female,2,25,0
63,White,Male,4,44,0
64,White,Male,9,10,1
60,Black,Female,5,35,0
42,Asian,Female,6,8,1
56,Black,Female,4,34,0
35,Asian,Female,1,39,0
63,White,Female,9,30,1
55,Black,Female,10,30,1
38,White,Female,2,12,1
37,Hispanic,Female,2,23,0
23,Black,Female,8,19,1
