Age,Race,Gender,Num_Prior_Offenses,Months_Since_Last_Offense,Reoffend
23,Black,1,9,60,1
38,Asian,0,9,22,0
53,White,1,7,54,1
21,Asian,1,2,28,0
37,White,1,9,50,1
40,White,1,8,6,0
33,Other,0,2,30,0
32,Other,1,3,10,0
27,White,1,5,50,0
21,Black,0,8,56,1
41,White,0,9,39,1
42,Black,0,1,14,0
23,Hispanic,0,1,54,0
34,Other,0,1,46,0
57,Black,0,4,42,0
16,White,0,5,22,0
44,Black,0,2,57,0
60,White,1,2,41,0
64,Hispanic,0,1,26,0
50,Hispanic,1,10,10,0
55,Black,0,5,2,0
29,White,0,0,3,0
50,White,1,8,48,0
63,White,0,10,42,0
60,Hispanic,0,9,55,0
35,Black,1,3,11,0
64,White,1,1,10,0
28,Black,1,5,12,1
53,Hispanic,1,4,14,1
64,White,1,2,30,0
61,Hispanic,1,2,41,0
64,Hispanic,0,4,60,0
23,Hispanic,0,3,13,0
58,White,0,4,30,0
35,White,0,1,38,0
48,White,0,10,11,1
41,White,1,0,1,0
54,White,1,4,27,0
36,Black,0,10,47,0
64,Black,1,0,39,0
57,Hispanic,0,2,43,0
58,White,1,7,49,0
56,Black,0,10,37,1
24,Asian,0,7,9,1
39,Asian,0,8,58,0
52,Hispanic,1,0,48,0
64,Asian,1,3,43,0
56,Hispanic,0,5,26,0
32,White,1,6,25,0
39,Black,0,4,17,0
36,White,0,6,6,0
54,White,1,10,15,1
56,White,0,9,3,0
54,White,0,7,31,0
28,White,0,9,28,0
26,White,1,5,9,0
61,White,0,10,44,0
34,Hispanic,0,3,51,0
26,White,0,0,18,0
28,Asian,0,10,48,0
61,White,1,4,40,1
60,Hispanic,0,9,32,0
16,Hispanic,0,9,19,1
55,Asian,1,9,5,0
59,Asian,1,3,44,0
34,White,1,4,6,0
27,Other,1,3,12,0
23,Hispanic,1,8,58,0
23,Hispanic,1,2,47,0
60,Asian,0,2,42,0
27,White,0,9,17,0
63,Hispanic,1,6,39,0
48,White,0,1,59,0
60,Black,1,8,7,0
41,White,0,7,53,1
54,Hispanic,1,5,57,0
43,White,1,8,11,1
20,White,0,10,34,0
23,Black,1,2,53,0
40,Asian,0,3,2,0
42,Black,1,6,14,0
61,White,1,0,18,0
38,White,0,0,48,0
45,Asian,1,0,60,0
60,Other,0,7,43,0
62,Hispanic,0,5,9,0
38,Black,0,2,39,0
64,Hispanic,0,9,4,0
62,Black,0,6,48,0
35,Black,1,5,14,1
33,Black,1,4,11,0
33,Black,0,2,30,0
17,Asian,1,3,40,0
19,Black,0,10,43,1
45,White,1,10,27,1
48,White,0,0,29,0
51,White,1,8,52,0
33,Black,0,4,32,0
52,White,1,1,49,0
34,White,0,10,60,0
62,Asian,0,8,30,1
43,Asian,1,6,26,0
55,Asian,0,7,30,0
35,Black,0,2,51,0
64,Hispanic,1,6,10,0
48,Hispanic,1,10,12,0
27,Hispanic,0,0,33,0
30,Black,0,5,34,1
56,White,0,9,18,0
54,Other,0,5,39,0
17,White,1,10,16,0
44,White,0,9,45,0
56,Black,0,5,4,1
25,White,1,2,10,0
17,Other,1,5,28,0
26,Black,0,2,41,0
28,Black,1,9,18,0
25,Asian,1,8,9,0
29,Black,1,6,22,0
33,White,0,3,10,0
24,Black,0,2,40,0
54,Asian,0,5,23,0
43,Black,1,8,43,0
18,Asian,0,2,13,0
35,White,0,7,24,0
21,White,0,5,13,0
42,White,1,3,48,0
17,White,0,4,45,1
44,Hispanic,0,2,25,0
53,Hispanic,0,1,44,0
18,White,0,8,47,1
31,Black,1,2,29,0
45,Asian,0,5,16,0
55,White,0,4,40,0
17,White,1,9,6,1
32,Other,1,10,56,0
56,Black,1,7,8,1
27,Other,1,4,34,0
50,White,1,10,18,0
58,Asian,0,7,43,0
16,White,1,10,32,0
60,White,1,4,49,0
30,Black,1,10,10,0
41,White,0,9,34,1
52,White,0,5,23,0
36,White,0,4,59,0
64,White,1,1,19,1
46,Asian,0,9,20,0
40,Black,1,9,52,0
38,White,1,5,52,0
39,White,0,6,34,0
53,White,0,2,59,0
43,Black,0,2,38,0
36,White,1,6,17,0
58,Asian,0,10,44,0
33,White,0,9,5,0
51,White,0,3,2,0
50,Hispanic,0,1,41,0
60,Asian,0,8,34,0
24,White,1,8,54,1
53,Hispanic,1,5,20,0
45,Black,0,1,46,0
59,Hispanic,1,2,54,0
49,Black,1,4,47,0
47,Asian,1,10,2,0
18,Other,0,10,28,0
18,White,1,4,18,0
43,Black,0,8,44,0
59,Black,1,9,39,0
30,White,0,2,48,0
56,White,1,1,51,0
38,White,1,9,35,0
55,Black,0,7,15,1
26,Black,0,6,47,1
63,Black,1,8,39,0
47,White,0,2,40,0
51,Black,0,5,39,0
48,Hispanic,0,4,3,0
39,White,0,4,19,0
54,Black,1,9,23,0
49,Asian,0,7,19,0
43,Asian,1,0,18,1
52,Black,1,0,30,0
22,Hispanic,0,2,39,0
19,White,0,10,19,1
52,Hispanic,0,1,5,0
16,White,0,1,55,0
16,White,1,1,13,0
62,White,1,3,34,0
35,Asian,0,0,24,0
34,Black,1,9,18,0
44,White,0,8,4,0
25,White,1,4,36,0
33,Hispanic,1,4,8,1
43,Hispanic,1,8,43,1
50,Black,0,4,1,0
58,Black,0,10,60,1
62,Black,1,7,41,0
46,White,0,10,38,0
42,Hispanic,0,0,36,0
26,White,1,0,38,0
64,Black,0,3,13,0
64,White,0,7,22,0
53,Black,1,2,29,0
20,Black,1,0,9,1
23,Black,1,10,27,1
49,White,1,8,46,0
63,Black,0,8,44,1
27,White,0,8,4,0
53,White,1,8,40,0
16,White,1,1,17,0
46,Asian,0,10,54,1
19,Black,0,10,37,1
64,Black,0,10,3,0
60,Asian,1,3,4,0
65,Asian,1,1,40,0
20,Black,1,6,16,1
45,White,1,10,11,0
39,White,0,2,27,0
18,Black,1,8,26,0
26,Black,1,6,59,1
60,Hispanic,0,7,31,1
19,Hispanic,1,8,34,0
41,White,0,7,8,0
42,White,1,6,39,0
61,Black,0,8,1,0
58,White,0,10,2,0
42,White,0,0,55,0
57,Hispanic,1,10,27,0
65,White,1,3,45,0
21,Hispanic,1,3,43,0
30,Asian,1,4,3,0
45,Asian,1,7,34,1
57,White,1,9,16,0
52,White,0,0,1,0
52,Black,1,5,7,0
57,White,1,8,35,0
52,White,0,9,22,1
50,White,0,7,48,0
38,White,1,1,32,0
21,White,0,6,26,1
19,Asian,1,4,56,0
33,White,0,1,6,0
24,White,1,10,46,0
64,Black,0,0,55,0
44,Other,0,1,11,0
28,White,1,10,31,0
62,White,1,9,54,0
32,Black,0,5,55,0
60,Hispanic,0,10,21,0
47,Asian,0,7,57,0
63,Black,0,2,51,0
37,White,1,4,22,1
19,Black,0,10,57,1
20,White,0,1,1,0
52,Asian,1,7,21,0
56,Asian,1,3,45,0
64,Other,1,10,20,0
28,White,1,9,9,0
49,White,1,5,27,0
60,Black,1,2,29,0
37,Asian,0,10,43,1
38,Asian,0,7,33,0
18,White,0,7,45,1
57,White,1,2,52,0
49,Black,1,8,1,0
47,White,0,9,3,1
60,Hispanic,0,4,32,0
64,Black,1,9,20,0
36,Asian,1,8,17,0
61,Black,0,6,37,1
59,Asian,0,9,38,1
36,White,0,2,49,0
59,Hispanic,0,5,10,0
26,White,0,9,43,1
54,Black,1,1,45,0
19,White,0,5,29,0
16,Black,0,4,42,0
43,White,1,2,46,0
39,White,0,6,60,0
50,Other,1,10,32,1
28,White,1,3,13,0
62,Asian,0,10,31,0
49,Other,0,5,60,1
26,White,1,8,4,0
51,Asian,1,5,52,0
32,White,1,3,49,0
50,White,0,9,18,1
33,Black,0,1,11,0
55,Hispanic,0,8,42,0
37,White,0,3,53,0
39,Black,0,3,18,0
34,Black,1,1,51,0
52,Hispanic,0,4,41,0
54,White,0,5,37,1
36,Asian,1,9,33,0
23,Asian,0,5,37,1
43,Asian,0,2,3,0
20,Hispanic,0,8,1,0
32,Hispanic,1,6,19,1
52,White,1,2,59,0
51,Black,0,3,6,0
34,White,0,6,10,0
42,White,0,10,37,1
49,Black,1,7,12,0
26,White,1,5,44,0
60,Black,0,3,17,0
62,Other,0,1,27,0
27,White,0,9,2,0
36,Hispanic,0,7,53,0
26,Black,1,0,25,0
54,Black,1,8,59,0
43,Hispanic,0,7,46,0
20,White,1,2,44,0
32,Black,1,9,28,1
35,Black,0,3,45,0
56,White,0,9,37,1
61,Hispanic,0,3,37,0
27,Hispanic,0,1,17,0
21,White,1,10,5,1
32,White,0,9,56,0
34,Black,0,4,57,0
41,White,0,2,58,0
63,Black,0,10,19,0
59,White,1,0,4,0
59,Black,0,1,39,0
47,White,0,10,55,1
21,White,1,6,49,1
51,Asian,0,0,43,0
53,Black,0,1,38,0
26,Other,0,9,45,0
48,Hispanic,1,6,44,0
39,White,0,0,30,0
38,White,0,6,32,1
30,Hispanic,0,7,57,0
42,Hispanic,1,10,37,0
26,Hispanic,0,1,56,0
65,White,0,3,27,0
32,Other,0,6,32,0
29,White,1,0,42,0
42,Asian,1,5,11,0
33,Hispanic,0,4,41,0
43,White,0,10,58,0
62,Hispanic,1,5,58,0
62,White,0,7,13,0
19,Other,1,10,35,0
22,White,1,10,17,1
60,Other,1,0,30,0
50,White,0,2,18,0
63,Asian,1,10,37,0
24,Black,1,8,48,0
23,Black,0,7,30,0
60,White,0,3,26,0
32,Asian,0,10,55,0
32,White,1,9,16,0
64,Black,1,8,11,0
48,White,0,6,54,0
47,Other,1,1,4,0
23,White,0,0,41,0
34,White,0,0,15,0
53,White,0,2,12,0
18,Black,0,9,27,0
20,White,0,1,48,1
28,Black,1,3,4,1
62,Hispanic,1,7,35,0
61,Asian,0,4,59,0
46,Black,1,4,21,0
31,White,1,5,36,1
65,Asian,0,4,2,0
47,White,1,4,51,0
37,Asian,1,6,39,0
44,White,0,5,28,0
37,Black,1,9,34,0
58,White,1,10,33,0
18,Hispanic,1,1,50,0
25,White,1,0,60,0
57,Black,1,0,8,0
36,White,0,3,8,0
31,Asian,0,1,60,0
27,Hispanic,0,5,42,0
17,Black,0,8,50,1
56,Black,0,9,22,0
39,Hispanic,1,10,27,0
50,Black,1,9,28,1
45,Black,0,7,11,0
45,Black,0,3,27,0
62,Asian,0,1,55,0
50,White,1,0,1,0
34,Hispanic,1,6,39,0
65,Black,1,9,28,1
23,White,1,2,27,0
41,Asian,1,5,8,0
64,White,1,4,57,0
55,White,0,4,46,0
22,Black,1,1,24,1
45,Hispanic,0,8,51,0
22,Hispanic,0,10,40,1
18,Other,1,3,51,0
16,Hispanic,1,9,54,1
51,White,1,0,36,0
40,White,1,1,55,0
52,Hispanic,1,8,24,0
16,White,1,6,42,0
30,Black,1,9,22,1
52,Black,1,1,10,0
28,White,0,6,4,0
55,Hispanic,0,3,8,0
23,Black,1,9,39,0
20,Black,0,1,58,0
24,Other,1,3,15,0
16,Black,0,4,8,0
51,White,0,3,29,0
50,Black,1,2,42,0
17,Hispanic,1,5,39,0
55,Asian,1,0,51,0
38,Asian,0,7,35,0
24,Asian,0,4,41,0
49,White,1,7,48,1
61,Hispanic,0,9,14,0
29,Hispanic,1,3,32,0
19,White,0,3,7,0
45,White,1,4,44,0
46,Other,0,4,33,0
53,Hispanic,1,10,48,0
26,Hispanic,1,5,35,0
50,Hispanic,1,4,27,0
23,Black,0,4,1,0
18,Black,1,7,6,0
29,Black,0,5,2,0
28,White,1,1,7,1
60,Asian,1,3,8,0
47,Black,1,3,45,0
49,Black,0,4,29,1
60,Black,0,5,16,1
34,Black,0,10,29,0
53,White,1,4,31,0
31,White,0,10,22,0
17,White,1,5,53,0
55,White,1,7,10,0
32,Other,1,3,4,0
49,White,1,10,25,0
57,White,1,2,56,0
31,Black,0,8,53,1
53,Black,0,2,13,0
17,White,1,10,17,1
17,Asian,1,7,40,0
41,Asian,0,9,8,0
28,White,1,4,23,0
62,White,1,8,7,0
46,Hispanic,1,2,32,0
49,Hispanic,1,9,24,0
54,Asian,0,9,1,0
18,White,1,7,47,1
23,Black,0,6,47,0
38,Black,0,6,60,1
29,White,0,10,51,0
42,Black,0,9,36,0
44,Black,1,8,27,0
54,White,1,7,6,0
54,Asian,1,2,42,0
16,Hispanic,0,5,31,0
32,White,0,10,12,1
56,Hispanic,0,5,26,0
45,White,1,4,25,0
28,Hispanic,1,2,4,0
36,White,1,8,6,0
34,White,0,6,57,0
34,Black,0,3,46,0
40,Black,1,5,13,0
37,Hispanic,0,4,25,0
46,White,0,0,31,0
32,White,1,1,22,0
38,Black,0,0,53,0
47,Black,0,8,35,0
25,White,1,8,21,0
25,Asian,0,4,15,0
51,Asian,0,7,3,0
23,Hispanic,0,9,37,1
35,Other,0,3,45,0
47,White,1,0,26,0
65,Asian,1,3,58,1
29,White,0,6,47,0
65,Asian,1,10,17,0
43,Black,1,1,38,0
61,Other,1,1,55,0
39,Asian,0,5,50,0
30,Other,0,8,35,0
37,Hispanic,1,2,58,0
45,Hispanic,1,6,41,0
19,Hispanic,1,9,8,1
28,Black,1,8,52,0
38,White,0,10,11,1
23,White,1,8,60,0
33,White,0,10,24,0
27,Black,0,3,43,0
46,Black,0,1,8,0
29,Black,0,0,54,0
49,Other,0,5,30,1
33,Hispanic,0,4,1,1
49,White,0,5,34,0
26,White,1,6,20,0
56,Black,0,8,36,0
27,White,1,9,34,1
64,Asian,1,9,57,0
30,Black,1,10,34,0
46,Black,1,5,13,0
64,Hispanic,1,5,54,0
44,Hispanic,0,2,53,0
41,White,0,7,52,0
33,Asian,1,8,6,0
47,Black,1,0,36,0
37,White,1,5,25,1
53,White,0,6,27,0
32,Black,1,10,58,0
38,White,0,7,47,0
39,White,0,9,55,0
65,Asian,1,10,31,0
23,Asian,0,7,3,1
56,White,0,6,28,0
21,White,0,7,58,1
20,Hispanic,1,10,4,0
59,White,1,8,17,0
44,Hispanic,1,9,38,0
43,Black,1,6,34,0
26,White,1,2,20,0
16,White,1,8,13,0
58,White,1,0,47,0
34,White,1,7,5,1
24,White,0,5,60,1
42,Black,1,10,24,0
49,White,0,2,51,1
59,Black,0,8,38,0
19,Black,1,5,17,0
51,White,0,6,57,0
33,White,0,10,31,0
30,White,1,1,28,0
28,White,0,0,1,0
34,Asian,1,0,2,0
64,White,0,2,33,0
21,Asian,0,10,40,0
63,Black,1,2,29,0
27,Black,0,7,4,0
52,Black,0,6,18,0
32,Asian,1,9,55,0
38,White,1,7,24,0
41,White,0,0,32,0
44,Black,0,3,9,0
48,White,1,7,47,0
42,Black,0,9,16,0
40,Black,1,1,21,0
25,Black,1,6,30,0
62,Black,1,7,3,0
38,Black,0,8,33,0
36,Asian,0,6,31,0
36,Asian,0,8,56,0
58,Black,1,1,45,0
28,Asian,0,10,14,0
52,Hispanic,1,0,6,0
48,Black,0,0,5,0
39,Black,1,10,29,1
59,Asian,1,3,55,0
26,Black,0,0,37,0
32,White,1,6,59,0
19,Hispanic,0,7,36,0
62,White,0,2,21,0
40,Asian,0,0,12,0
45,Asian,0,2,46,0
24,Other,0,1,59,0
36,White,1,5,23,0
35,Black,0,10,14,0
34,Black,1,6,43,1
34,White,0,8,54,0
27,White,1,4,42,0
52,Black,1,3,10,0
57,Black,0,0,60,0
32,White,1,10,27,0
52,Black,0,5,41,0
63,Asian,0,10,58,0
54,Asian,0,7,2,0
43,Hispanic,1,3,14,0
56,Black,1,0,7,0
50,Other,1,4,17,1
62,Hispanic,1,9,56,0
63,White,0,4,20,0
33,White,0,1,8,0
29,Black,1,5,56,0
50,Black,1,9,20,0
59,Black,0,8,36,0
56,Black,1,5,5,0
22,Asian,0,7,13,0
56,Black,1,9,39,0
28,White,1,2,38,0
33,Hispanic,1,9,17,0
52,White,0,1,6,0
28,Other,0,3,19,0
51,White,1,8,25,0
46,Other,1,8,3,0
17,White,1,2,41,0
31,White,1,0,53,0
24,White,1,0,28,0
24,Asian,1,3,26,0
53,Hispanic,1,3,47,0
26,Black,1,10,8,0
37,Hispanic,0,9,57,0
48,Black,0,5,57,0
51,Black,0,4,55,0
60,Hispanic,0,5,58,1
38,White,1,9,15,0
60,White,0,6,1,0
60,Hispanic,0,6,40,0
49,Hispanic,1,9,23,1
24,Other,0,9,36,1
39,Hispanic,0,8,54,1
23,White,0,5,42,0
22,Hispanic,0,7,16,0
51,Black,0,1,50,0
33,Other,1,7,4,0
18,Black,1,8,8,1
43,Black,1,3,36,0
21,Black,0,4,10,1
59,White,0,4,52,0
59,White,0,1,30,0
36,Hispanic,1,4,36,0
43,Hispanic,0,8,16,0
55,White,0,3,30,0
16,Asian,0,9,44,0
51,Black,0,2,10,0
36,Black,1,6,57,0
58,White,1,7,11,0
50,Hispanic,0,9,34,0
28,Asian,1,5,16,0
64,Black,1,5,55,0
25,Black,1,4,19,0
59,White,0,10,44,0
62,Black,1,5,4,0
25,White,1,8,49,0
61,White,0,1,44,0
28,Asian,1,9,31,0
52,Hispanic,1,10,48,0
53,Black,1,2,35,1
39,White,0,0,34,0
17,Black,0,3,26,0
37,Hispanic,1,1,39,0
32,Asian,0,5,6,0
51,Hispanic,0,0,33,0
29,Black,0,7,47,0
25,Asian,1,9,27,0
50,White,1,5,12,0
40,White,0,8,45,1
18,White,1,5,8,0
62,Black,0,9,9,1
53,Hispanic,0,6,1,0
32,Hispanic,1,4,5,0
27,White,0,7,7,0
39,White,0,7,18,0
44,White,0,9,54,1
58,White,0,8,40,0
40,Black,1,5,24,0
51,Hispanic,0,0,26,0
41,Other,1,8,10,1
53,Asian,0,2,40,0
16,Hispanic,1,8,44,0
35,Black,0,6,48,0
43,White,0,2,12,0
31,Black,1,8,54,0
62,Black,1,6,22,0
32,Asian,0,6,27,1
55,White,0,6,3,0
43,White,0,1,18,0
27,White,0,10,5,0
42,Other,0,3,14,0
57,Black,1,9,25,0
62,Asian,1,7,52,0
45,Asian,0,1,31,0
56,White,1,3,21,0
49,Black,1,9,48,0
52,Hispanic,0,7,54,0
21,Black,1,2,59,0
22,Hispanic,0,5,38,0
47,White,1,1,48,0
47,White,1,7,20,0
40,Hispanic,1,7,14,0
48,Hispanic,1,0,20,0
22,Other,1,2,56,0
27,Asian,0,1,37,0
31,Hispanic,1,6,46,0
31,Hispanic,0,6,30,0
58,Hispanic,1,3,43,0
51,Black,1,7,53,0
28,White,1,2,41,0
22,Hispanic,0,8,20,1
51,Black,1,4,7,1
62,Black,1,1,5,0
24,Black,0,8,31,0
47,Black,0,0,29,1
26,Black,0,10,15,1
23,White,1,7,25,0
48,Hispanic,1,5,13,0
38,Black,1,0,44,0
40,Black,1,3,24,0
23,White,0,2,15,0
60,White,0,6,24,0
37,White,1,6,58,0
19,Asian,0,5,26,0
55,White,0,9,19,0
18,Hispanic,0,9,57,0
44,White,1,7,24,0
56,White,0,6,19,0
44,White,1,3,42,0
49,White,1,6,17,0
49,Asian,1,0,48,0
43,Hispanic,0,2,5,0
28,Black,0,1,4,0
30,White,0,6,56,0
38,White,0,8,22,0
59,Black,1,4,10,0
41,Other,1,8,21,1
19,White,1,7,25,0
41,Asian,0,0,6,0
55,Black,0,10,30,1
24,White,0,1,29,0
20,Black,1,5,11,0
47,White,1,4,11,0
35,Asian,0,10,59,0
65,White,1,6,48,0
26,Asian,1,8,46,1
30,White,0,3,27,0
47,Other,0,7,19,0
43,White,1,3,22,0
37,Hispanic,0,2,28,0
56,Hispanic,1,1,59,0
32,Other,0,7,60,1
41,Black,1,10,4,0
59,Asian,0,7,37,0
22,White,0,10,54,1
57,White,0,2,57,0
41,Black,1,0,19,0
40,White,1,5,17,0
25,Other,0,4,50,0
60,White,1,7,40,0
34,Black,1,5,36,0
26,Black,0,3,23,0
28,Black,0,9,50,0
23,Asian,0,9,28,1
55,White,1,10,11,0
19,Black,0,1,58,0
62,White,1,7,14,0
46,Hispanic,1,4,13,0
43,Asian,1,7,24,0
26,Other,0,4,58,0
58,White,0,5,16,1
16,White,1,9,28,0
64,White,1,4,30,0
62,White,0,10,44,1
53,White,0,2,41,0
39,Asian,0,9,39,0
62,White,0,7,42,0
46,Black,0,2,27,0
56,Hispanic,0,3,17,0
61,Asian,0,5,50,0
65,White,0,1,57,0
41,White,0,6,26,0
64,Black,1,4,7,1
65,White,0,9,59,0
20,Black,0,4,35,0
35,White,1,4,15,1
56,Hispanic,0,1,16,1
26,Asian,0,10,21,1
48,Black,1,9,17,1
65,White,0,8,45,0
53,White,1,2,26,0
42,Asian,1,6,35,1
49,Black,0,4,59,0
30,White,1,9,20,0
47,White,1,9,20,0
36,White,1,4,23,0
61,Asian,1,3,5,0
20,White,0,9,9,0
21,Black,1,5,23,1
53,Black,1,6,18,0
37,Black,0,6,29,0
33,Hispanic,1,10,11,0
29,Hispanic,0,7,43,0
25,Black,1,4,48,0
61,White,0,6,8,0
28,Black,1,3,27,0
46,Black,0,8,2,0
45,Black,1,4,23,1
18,Asian,0,2,21,0
45,White,0,4,10,0
21,Black,0,8,38,1
44,White,0,10,59,0
23,Asian,0,7,4,0
59,White,1,0,21,0
60,Asian,1,4,60,0
58,White,0,5,37,0
59,Black,0,9,55,0
48,Asian,1,10,43,0
32,White,1,1,12,0
63,Asian,0,5,48,0
26,Black,1,8,52,1
28,Black,0,3,53,0
65,White,0,2,46,0
26,Black,0,8,14,0
46,Black,1,1,52,0
43,Black,0,8,20,0
59,Asian,1,10,47,1
21,Black,1,9,8,0
56,White,1,10,27,0
31,White,1,10,37,0
19,White,0,1,41,0
50,White,0,10,21,0
63,Asian,1,9,48,0
41,Asian,0,2,56,0
27,White,1,6,35,0
26,Other,0,1,44,1
52,Black,0,0,39,0
40,Hispanic,0,8,49,0
33,Asian,0,5,15,0
34,Asian,0,8,47,1
38,White,0,2,12,0
53,White,1,2,53,0
33,White,0,9,34,0
41,Asian,0,2,8,0
21,White,0,1,60,0
19,Asian,1,10,54,1
59,White,0,5,37,0
44,Hispanic,0,2,30,0
49,White,0,4,3,0
32,White,1,10,30,0
58,White,0,4,29,0
58,Black,1,9,1,0
31,White,1,2,16,0
17,Asian,0,2,42,0
49,White,0,0,31,0
23,White,1,5,58,0
28,Hispanic,1,2,10,0
57,White,0,0,30,0
23,Hispanic,0,9,43,0
45,Other,1,8,26,0
47,White,1,10,12,1
51,White,1,0,40,0
62,White,1,4,59,0
45,Asian,0,4,5,0
16,Black,1,1,9,0
58,Black,0,0,11,0
54,Asian,1,5,47,0
32,White,1,6,23,0
35,Hispanic,0,10,17,1
39,Asian,0,10,43,0
65,Black,0,8,13,0
37,Hispanic,0,7,17,0
44,Asian,1,9,23,1
37,White,0,2,59,0
59,Black,0,8,39,0
24,Black,0,0,9,0
52,White,1,5,18,0
25,Other,1,9,55,1
51,White,0,1,18,0
52,Asian,1,9,30,0
43,Black,1,8,42,0
43,White,0,8,44,0
57,Hispanic,1,7,26,0
58,Hispanic,0,10,18,0
36,Black,0,6,21,0
39,White,0,5,41,0
57,White,1,1,41,0
55,White,0,3,42,0
17,White,1,9,33,0
23,Black,1,6,43,0
63,Other,1,5,14,0
42,Black,1,8,55,0
37,Hispanic,0,4,58,0
52,Asian,0,5,10,0
42,Black,1,9,28,0
44,Hispanic,0,5,14,0
18,Black,1,7,19,0
59,Hispanic,1,7,26,1
28,White,0,5,10,0
60,White,1,7,17,0
25,Hispanic,0,6,34,0
51,Black,1,0,54,0
24,Hispanic,1,4,14,0
42,Hispanic,1,10,26,0
49,White,1,9,50,1
16,Black,0,9,34,1
47,White,1,9,52,0
40,Black,1,4,19,0
44,Asian,0,9,24,0
22,White,1,8,31,0
64,Black,1,6,40,0
18,Asian,1,6,6,1
35,White,1,9,20,0
35,Hispanic,1,1,39,0
45,Black,1,7,57,0
50,Hispanic,0,2,45,0
50,White,1,8,34,0
64,White,0,5,22,0
54,Black,1,8,7,1
42,White,0,8,33,0
41,Other,0,6,6,0
29,White,0,9,16,1
32,Asian,0,7,8,0
33,Black,1,1,45,0
60,White,1,4,23,0
44,White,1,2,18,0
35,Black,0,0,14,0
42,Black,0,5,50,0
33,White,0,8,36,1
19,Hispanic,0,1,15,0
16,White,0,8,5,0
65,Black,0,7,53,0
16,Black,0,10,46,1
41,White,1,8,48,0
60,Hispanic,0,4,15,0
35,White,1,1,11,0
38,White,1,9,2,1
25,White,0,9,23,1
26,Black,0,5,24,0
56,Black,0,6,18,0
56,Asian,0,2,4,0
20,White,1,5,15,0
16,White,0,5,12,0
32,Hispanic,1,7,59,0
37,White,0,0,59,0
49,Hispanic,1,3,3,0
60,White,1,0,32,0
56,Hispanic,1,7,36,1
44,White,1,1,21,0
19,Black,1,7,48,1
20,White,0,2,6,0
26,White,0,7,2,1
36,White,0,5,58,0
50,White,1,0,54,0
27,White,0,6,9,0
41,Black,1,6,12,0
34,Black,1,5,44,0
60,Asian,0,0,59,0
22,Asian,1,4,24,0
62,Black,0,0,14,0
22,Black,1,0,49,0
41,Black,0,5,41,0
55,Black,1,7,12,0
20,Hispanic,0,0,27,1
36,White,0,1,10,0
29,White,1,4,43,0
19,Asian,1,7,2,0
38,White,1,10,31,1
57,Hispanic,0,3,28,0
35,Hispanic,0,4,16,0
30,White,1,9,59,0
65,White,0,4,1,0
60,Black,0,2,22,0
44,Black,1,5,1,0
23,White,0,4,31,0
56,Asian,0,1,22,0
63,Black,0,9,34,0
34,White,1,3,12,0
63,White,0,10,59,0
54,Asian,1,3,55,0
61,White,0,6,23,0
43,Hispanic,0,6,28,0
61,Black,0,8,52,0
42,Black,0,9,50,1
19,Hispanic,0,1,12,0
30,Hispanic,1,5,27,1
50,White,0,1,23,0
52,White,0,8,1,1
16,Asian,0,1,60,0
18,Black,0,5,59,0
62,White,1,7,43,1
39,Hispanic,0,5,2,0
42,White,0,2,44,0
55,White,0,4,31,0
51,White,0,3,2,0
49,Black,1,0,49,0
44,Asian,1,4,25,0
39,White,0,9,38,1
39,White,0,4,48,0
57,White,0,6,19,0
19,Asian,0,6,28,0
18,White,0,1,6,0
49,Hispanic,1,3,39,0
64,White,1,0,19,0
38,Other,0,4,52,0
38,White,0,4,58,0
60,Asian,0,3,17,0
20,White,1,9,6,1
46,White,0,6,15,0
56,Hispanic,0,5,22,0
21,Hispanic,1,9,41,0
52,Black,1,2,34,0
25,Asian,0,1,5,0
55,Black,0,3,53,0
22,Hispanic,0,8,23,0
54,White,0,9,5,0
53,Black,1,4,44,0
36,Black,1,0,10,1
35,White,0,10,4,0
18,Hispanic,1,2,12,0
37,White,0,8,47,1
62,White,1,6,10,0
19,Black,0,2,60,0
43,Asian,0,0,30,0
27,White,1,3,50,0
53,White,1,8,24,0
51,Hispanic,1,6,5,1
62,White,1,4,13,0
56,Asian,1,10,36,0
20,Asian,0,5,9,0
28,Black,0,0,18,0
38,Hispanic,1,6,35,0
65,Asian,0,4,31,0
45,Black,0,6,24,1
52,Black,0,4,43,0
40,Asian,0,4,4,0
63,Black,1,2,41,0
42,Hispanic,0,4,26,0
29,White,0,7,44,0
63,White,0,7,58,0
62,White,0,1,42,0
51,White,1,10,10,0
54,White,0,0,41,0
31,Hispanic,0,1,42,0
37,Asian,0,10,9,1
36,Asian,1,6,1,0
36,Black,1,2,54,0
23,Hispanic,0,7,16,0
64,Black,0,3,58,0
31,Hispanic,1,9,46,0
46,White,0,9,13,0
57,Hispanic,1,7,38,0
25,Asian,0,1,14,0
47,White,0,4,40,0
49,Black,1,5,23,0
24,Black,0,0,55,0
32,White,0,0,18,0
26,Black,0,8,28,0
47,White,1,4,59,0
25,White,1,3,20,0
37,Hispanic,0,0,1,0
32,Black,0,2,12,0
19,Hispanic,0,3,27,0
63,Asian,0,10,43,0
62,White,1,10,13,0
40,Black,1,4,55,0
36,Asian,1,9,4,0
52,Other,0,4,25,0
53,White,0,9,6,0
64,Hispanic,1,7,54,0
16,Hispanic,0,2,57,0
40,Asian,0,6,45,0
51,Hispanic,1,5,56,0
